id,Names,Surnames,Age,Email,Worktimes,Schedules,Studies level,Pets,Cooking,Sport,Smoking,Organized
2249,Nick,Jones,19,NickJones@gmail.com,morning,night,secondary,No,Yes,Yes,Yes,Yes
2250,Luna,Walker ,31,LunaWalker @gmail.com,morning,morning,university,No,No,No,Yes,Yes
2251,Nick,Robinson ,23,NickRobinson @gmail.com,morning,morning,university,Yes,No,Yes,Yes,Yes
2252,Lucas,Hughes ,20,LucasHughes @gmail.com,night,morning,university,Yes,No,Yes,Yes,No
2253,Lucas,Wright,23,LucasWright@gmail.com,morning,night,secondary,Yes,Yes,Yes,Yes,Yes
2254,Jorge,Wright,19,JorgeWright@gmail.com,night,night,university,No,Yes,Yes,Yes,Yes
2255,Nick,White,28,NickWhite@gmail.com,night,morning,university,Yes,No,Yes,Yes,Yes
2256,Lucas,Roberts ,20,LucasRoberts @gmail.com,night,morning,secondary,Yes,Yes,No,No,No
2257,Michael,Robinson ,28,MichaelRobinson @gmail.com,night,morning,secondary,No,No,Yes,Yes,No
2258,Josephine,Smith,19,JosephineSmith@gmail.com,morning,night,secondary,No,Yes,Yes,Yes,No
2259,Jorge,Robinson ,28,JorgeRobinson @gmail.com,morning,morning,university,Yes,No,Yes,No,No
2260,Luna,Williams,21,LunaWilliams@gmail.com,morning,night,university,Yes,No,No,Yes,No
2261,LouisaLoren,Smith,28,LouisaLorenSmith@gmail.com,night,morning,secondary,No,Yes,No,No,No
2262,Michael,Thompson ,25,MichaelThompson @gmail.com,morning,night,university,Yes,Yes,No,No,Yes
2263,Maria,Wright,21,MariaWright@gmail.com,night,morning,university,No,Yes,Yes,No,Yes
2264,Jorge,Davies ,22,JorgeDavies @gmail.com,night,night,university,Yes,No,Yes,Yes,Yes
2265,Anthony,Lee ,25,AnthonyLee @gmail.com,morning,morning,secondary,Yes,Yes,No,No,No
2266,Lucas,Williams,29,LucasWilliams@gmail.com,morning,morning,university,No,Yes,No,No,Yes
2267,Antonio,Smith,33,AntonioSmith@gmail.com,morning,night,secondary,Yes,Yes,No,No,Yes
2268,Maria,Wright,29,MariaWright@gmail.com,night,morning,secondary,Yes,Yes,Yes,No,No
2269,Maria,Robinson ,24,MariaRobinson @gmail.com,night,morning,secondary,Yes,No,No,Yes,Yes
2270,Derek,Walker ,24,DerekWalker @gmail.com,morning,night,university,Yes,Yes,No,No,Yes
2271,Miguel,Davies ,30,MiguelDavies @gmail.com,morning,morning,university,No,No,Yes,Yes,Yes
2272,Jorge,Taylor,31,JorgeTaylor@gmail.com,morning,night,university,No,Yes,No,No,Yes
2273,Miguel,Wright,21,MiguelWright@gmail.com,morning,morning,secondary,No,No,No,No,Yes
2274,Marie,Robinson ,21,MarieRobinson @gmail.com,night,morning,secondary,Yes,Yes,Yes,No,No
2275,Anthony,Smith,34,AnthonySmith@gmail.com,night,night,university,Yes,Yes,Yes,No,No
2276,Albert,Williams,22,AlbertWilliams@gmail.com,morning,morning,secondary,Yes,No,No,No,No
2277,Lucas,Williams,27,LucasWilliams@gmail.com,morning,night,secondary,No,Yes,No,Yes,Yes
2278,Maria,Hughes ,29,MariaHughes @gmail.com,night,night,secondary,Yes,Yes,Yes,Yes,No
2279,Maria,Robinson ,25,MariaRobinson @gmail.com,morning,night,university,No,Yes,No,No,Yes
2280,Miguel,Johnson,32,MiguelJohnson@gmail.com,morning,morning,secondary,Yes,No,Yes,No,Yes
2281,Derek,Thomas ,26,DerekThomas @gmail.com,night,morning,university,Yes,No,Yes,Yes,No
2282,Luna,Taylor,24,LunaTaylor@gmail.com,morning,morning,secondary,Yes,No,Yes,No,Yes
2283,George,Robinson ,34,GeorgeRobinson @gmail.com,morning,night,secondary,No,No,Yes,Yes,Yes
2284,Derek,Brown,32,DerekBrown@gmail.com,night,night,secondary,No,No,Yes,No,Yes
2285,George,Johnson,25,GeorgeJohnson@gmail.com,night,morning,university,No,No,Yes,No,Yes
2286,Luna,Williams,32,LunaWilliams@gmail.com,night,night,secondary,No,No,Yes,No,No
2287,Josephine,Thomas ,18,JosephineThomas @gmail.com,night,morning,secondary,No,Yes,No,No,No
2288,Miguel,Taylor,31,MiguelTaylor@gmail.com,night,night,university,Yes,No,No,Yes,No
2289,Mario,Brown,25,MarioBrown@gmail.com,night,night,university,No,Yes,Yes,No,Yes
2290,Josephine,Hughes ,21,JosephineHughes @gmail.com,morning,night,university,Yes,No,Yes,No,Yes
2291,Antonio,Robinson ,27,AntonioRobinson @gmail.com,night,morning,secondary,Yes,Yes,Yes,Yes,Yes
2292,John,Roberts ,18,JohnRoberts @gmail.com,morning,morning,secondary,Yes,Yes,Yes,No,No
2293,Anthony,Brown,25,AnthonyBrown@gmail.com,night,morning,university,Yes,No,Yes,No,No
2294,Anthony,Bush,19,AnthonyBush@gmail.com,night,morning,university,No,No,No,Yes,Yes
2295,Lucas,Johnson,27,LucasJohnson@gmail.com,night,night,secondary,Yes,No,No,Yes,No
2296,Luna,Wright,32,LunaWright@gmail.com,night,morning,university,No,No,No,No,No
2297,George,Hughes ,28,GeorgeHughes @gmail.com,morning,morning,secondary,No,Yes,No,Yes,No
2298,Michael,Johnson,27,MichaelJohnson@gmail.com,morning,morning,secondary,Yes,No,No,Yes,Yes
2299,LouisaLoren,Walker ,27,LouisaLorenWalker @gmail.com,morning,night,secondary,No,No,No,No,Yes
2300,Josephine,White,23,JosephineWhite@gmail.com,night,night,secondary,Yes,Yes,No,Yes,Yes
2301,Mario,Walker ,21,MarioWalker @gmail.com,morning,night,university,Yes,Yes,Yes,No,No
2302,Michael,White,30,MichaelWhite@gmail.com,night,morning,university,No,No,Yes,No,No
2303,Albert,Brown,27,AlbertBrown@gmail.com,night,morning,secondary,Yes,No,No,Yes,No
2304,Michael,White,22,MichaelWhite@gmail.com,night,morning,university,Yes,No,Yes,Yes,No
2305,Mario,Williams,33,MarioWilliams@gmail.com,morning,morning,university,No,No,No,Yes,Yes
2306,Luna,Jones,33,LunaJones@gmail.com,morning,night,secondary,Yes,Yes,Yes,Yes,No
2307,Luna,Robinson ,34,LunaRobinson @gmail.com,night,night,secondary,No,Yes,No,Yes,Yes
2308,LouisaLoren,Edwards ,27,LouisaLorenEdwards @gmail.com,night,morning,university,Yes,No,No,No,No
2309,Antonio,Wright,30,AntonioWright@gmail.com,night,morning,secondary,Yes,No,Yes,No,Yes
2310,Anthony,Robinson ,22,AnthonyRobinson @gmail.com,morning,night,secondary,No,No,No,Yes,No
2311,Albert,Robinson ,23,AlbertRobinson @gmail.com,morning,night,secondary,Yes,No,Yes,Yes,Yes
2312,Josephine,Roberts ,29,JosephineRoberts @gmail.com,night,morning,secondary,No,No,Yes,Yes,No
2313,Maria,Evans ,30,MariaEvans @gmail.com,night,morning,university,No,Yes,Yes,No,No
2314,Antonio,Smith,27,AntonioSmith@gmail.com,night,night,secondary,No,No,No,Yes,Yes
2315,Marie,Robinson ,33,MarieRobinson @gmail.com,night,morning,secondary,No,No,Yes,Yes,No
2316,Lucas,Williams,31,LucasWilliams@gmail.com,night,morning,university,No,Yes,No,Yes,No
2317,Nick,Bush,26,NickBush@gmail.com,night,morning,secondary,Yes,Yes,Yes,No,Yes
2318,Miguel,Johnson,26,MiguelJohnson@gmail.com,night,night,secondary,Yes,Yes,No,Yes,Yes
2319,Maria,Evans ,32,MariaEvans @gmail.com,morning,night,university,No,No,Yes,No,No
2320,Lucas,White,29,LucasWhite@gmail.com,morning,night,secondary,No,Yes,Yes,Yes,No
2321,Miguel,Williams,24,MiguelWilliams@gmail.com,morning,morning,secondary,No,No,No,No,No
2322,Michael,Davies ,22,MichaelDavies @gmail.com,morning,morning,university,No,No,Yes,Yes,Yes
2323,Miguel,Taylor,24,MiguelTaylor@gmail.com,morning,night,secondary,No,No,No,No,Yes
2324,Luna,Robinson ,19,LunaRobinson @gmail.com,morning,morning,university,Yes,Yes,No,Yes,Yes
2325,Luna,Robinson ,33,LunaRobinson @gmail.com,morning,morning,secondary,No,No,No,Yes,No
2326,Jorge,Hughes ,34,JorgeHughes @gmail.com,morning,night,secondary,No,Yes,Yes,Yes,Yes
2327,John,Lee ,23,JohnLee @gmail.com,night,night,university,Yes,Yes,Yes,Yes,No
2328,George,Walker ,30,GeorgeWalker @gmail.com,night,night,university,No,Yes,Yes,Yes,Yes
2329,Nick,White,20,NickWhite@gmail.com,night,morning,secondary,Yes,No,No,Yes,Yes
2330,George,Wright,31,GeorgeWright@gmail.com,night,night,secondary,Yes,Yes,No,Yes,Yes
2331,LouisaLoren,White,20,LouisaLorenWhite@gmail.com,night,night,secondary,No,No,Yes,Yes,Yes
2332,Antonio,Taylor,31,AntonioTaylor@gmail.com,morning,morning,secondary,No,No,Yes,No,No
2333,Michael,Smith,32,MichaelSmith@gmail.com,morning,morning,university,Yes,No,Yes,Yes,No
2334,Michael,Edwards ,22,MichaelEdwards @gmail.com,night,night,secondary,Yes,Yes,No,Yes,Yes
2335,Michael,White,23,MichaelWhite@gmail.com,morning,morning,secondary,Yes,No,Yes,Yes,No
2336,Maria,Edwards ,24,MariaEdwards @gmail.com,morning,night,secondary,Yes,No,Yes,Yes,No
2337,John,Smith,30,JohnSmith@gmail.com,night,night,secondary,No,Yes,No,No,No
2338,Luna,Hughes ,20,LunaHughes @gmail.com,morning,night,university,No,Yes,Yes,No,Yes
2339,George,Bush,30,GeorgeBush@gmail.com,morning,night,secondary,No,No,Yes,No,No
2340,John,Williams,33,JohnWilliams@gmail.com,morning,morning,secondary,Yes,No,No,Yes,No
2341,LouisaLoren,Bush,20,LouisaLorenBush@gmail.com,night,morning,university,No,Yes,Yes,No,No
2342,Albert,Wright,22,AlbertWright@gmail.com,morning,morning,secondary,No,No,Yes,Yes,No
2343,Antonio,Davies ,20,AntonioDavies @gmail.com,night,night,secondary,No,No,Yes,Yes,Yes
2344,Derek,Jones,22,DerekJones@gmail.com,morning,morning,secondary,No,Yes,Yes,Yes,No
2345,Nick,Thomas ,22,NickThomas @gmail.com,night,morning,university,Yes,Yes,No,Yes,No
2346,Marie,Hughes ,28,MarieHughes @gmail.com,night,night,secondary,No,Yes,Yes,Yes,Yes
2347,Michael,Smith,22,MichaelSmith@gmail.com,morning,night,university,No,Yes,Yes,Yes,Yes
2348,Anthony,Johnson,18,AnthonyJohnson@gmail.com,morning,morning,university,Yes,No,No,No,Yes
2349,Lucas,Lee ,24,LucasLee @gmail.com,night,morning,secondary,Yes,No,No,No,Yes
2350,Luna,Jones,22,LunaJones@gmail.com,night,morning,university,Yes,Yes,Yes,Yes,Yes
2351,John,Johnson,27,JohnJohnson@gmail.com,night,morning,university,Yes,Yes,No,Yes,No
2352,Mario,Evans ,27,MarioEvans @gmail.com,night,night,university,Yes,Yes,Yes,No,Yes
2353,Albert,Taylor,23,AlbertTaylor@gmail.com,morning,night,secondary,No,No,No,Yes,No
2354,Luna,Jones,22,LunaJones@gmail.com,night,night,university,No,Yes,Yes,Yes,No
2355,John,Thomas ,22,JohnThomas @gmail.com,morning,morning,university,No,No,Yes,Yes,Yes
2356,Michael,White,25,MichaelWhite@gmail.com,night,morning,secondary,No,Yes,No,No,Yes
2357,John,Lee ,26,JohnLee @gmail.com,morning,night,secondary,Yes,No,No,No,No
2358,Nick,Evans ,32,NickEvans @gmail.com,morning,morning,secondary,No,Yes,No,No,No
2359,Josephine,Edwards ,24,JosephineEdwards @gmail.com,night,night,secondary,Yes,Yes,No,No,No
2360,George,Davies ,27,GeorgeDavies @gmail.com,night,morning,secondary,No,Yes,No,No,No
2361,Jorge,Williams,18,JorgeWilliams@gmail.com,night,night,university,Yes,No,No,No,Yes
2362,Anthony,Roberts ,32,AnthonyRoberts @gmail.com,morning,morning,secondary,No,No,No,Yes,Yes
2363,Miguel,Thomas ,32,MiguelThomas @gmail.com,night,night,secondary,No,No,No,Yes,Yes
2364,Maria,White,27,MariaWhite@gmail.com,night,morning,secondary,Yes,Yes,Yes,Yes,Yes
2365,George,Davies ,20,GeorgeDavies @gmail.com,morning,night,secondary,No,No,No,Yes,Yes
2366,Derek,Hughes ,27,DerekHughes @gmail.com,morning,morning,secondary,Yes,Yes,No,Yes,Yes
2367,Michael,Hughes ,21,MichaelHughes @gmail.com,night,morning,secondary,No,Yes,Yes,No,No
2368,LouisaLoren,Williams,27,LouisaLorenWilliams@gmail.com,morning,night,university,No,Yes,No,No,No
2369,Michael,Lee ,19,MichaelLee @gmail.com,night,morning,secondary,No,No,Yes,Yes,No
2370,LouisaLoren,Brown,24,LouisaLorenBrown@gmail.com,night,morning,university,No,Yes,No,No,No
2371,Nick,Smith,21,NickSmith@gmail.com,morning,morning,university,No,Yes,No,No,Yes
2372,George,Johnson,27,GeorgeJohnson@gmail.com,morning,morning,university,No,No,No,No,Yes
2373,Marie,White,31,MarieWhite@gmail.com,night,morning,secondary,No,No,No,Yes,Yes
2374,LouisaLoren,Johnson,32,LouisaLorenJohnson@gmail.com,morning,morning,university,Yes,Yes,No,Yes,Yes
2375,Albert,Davies ,23,AlbertDavies @gmail.com,night,morning,university,Yes,Yes,Yes,Yes,Yes
2376,Miguel,Bush,25,MiguelBush@gmail.com,morning,morning,secondary,Yes,No,Yes,No,No
2377,Antonio,Bush,18,AntonioBush@gmail.com,morning,morning,secondary,No,Yes,Yes,No,Yes
2378,Anthony,Wright,24,AnthonyWright@gmail.com,night,night,university,No,Yes,Yes,No,Yes
2379,Albert,Thomas ,29,AlbertThomas @gmail.com,morning,morning,secondary,No,No,No,Yes,No
2380,Luna,Williams,23,LunaWilliams@gmail.com,night,night,secondary,Yes,No,Yes,Yes,No
2381,Jorge,Williams,33,JorgeWilliams@gmail.com,morning,morning,secondary,Yes,Yes,No,Yes,Yes
2382,Maria,Roberts ,33,MariaRoberts @gmail.com,morning,night,university,No,Yes,No,No,Yes
2383,Miguel,Johnson,22,MiguelJohnson@gmail.com,night,morning,secondary,No,No,Yes,Yes,No
2384,Josephine,Williams,20,JosephineWilliams@gmail.com,night,morning,secondary,No,Yes,No,No,No
2385,Derek,Robinson ,21,DerekRobinson @gmail.com,morning,morning,secondary,Yes,Yes,Yes,Yes,Yes
2386,Maria,Williams,33,MariaWilliams@gmail.com,night,night,university,No,No,Yes,Yes,No
2387,Michael,Williams,21,MichaelWilliams@gmail.com,night,night,secondary,No,Yes,Yes,Yes,No
2388,Lucas,Williams,33,LucasWilliams@gmail.com,night,night,secondary,No,No,Yes,Yes,Yes
2389,Albert,Williams,27,AlbertWilliams@gmail.com,morning,night,university,No,No,No,No,Yes
2390,Nick,Hughes ,23,NickHughes @gmail.com,night,night,secondary,Yes,Yes,Yes,No,Yes
2391,Mario,Williams,21,MarioWilliams@gmail.com,night,morning,university,No,Yes,Yes,No,Yes
2392,Josephine,Wright,31,JosephineWright@gmail.com,night,night,secondary,No,No,Yes,No,Yes
2393,Michael,Bush,26,MichaelBush@gmail.com,night,night,secondary,Yes,No,Yes,Yes,No
2394,Marie,Hughes ,34,MarieHughes @gmail.com,night,morning,secondary,No,Yes,Yes,No,No
2395,Lucas,Williams,29,LucasWilliams@gmail.com,night,night,secondary,No,No,No,Yes,No
2396,Maria,White,33,MariaWhite@gmail.com,morning,night,university,No,No,Yes,Yes,No
2397,Jorge,Lee ,23,JorgeLee @gmail.com,morning,night,secondary,Yes,No,No,Yes,Yes
2398,Miguel,Walker ,32,MiguelWalker @gmail.com,night,night,secondary,Yes,No,Yes,No,Yes
2399,Antonio,Robinson ,20,AntonioRobinson @gmail.com,morning,night,secondary,Yes,Yes,No,No,No
2400,Maria,Hughes ,20,MariaHughes @gmail.com,night,morning,secondary,No,Yes,Yes,No,Yes
2401,LouisaLoren,Taylor,24,LouisaLorenTaylor@gmail.com,night,night,university,Yes,No,No,No,Yes
2402,Antonio,Davies ,21,AntonioDavies @gmail.com,morning,morning,university,Yes,Yes,Yes,No,Yes
2403,Mario,Johnson,32,MarioJohnson@gmail.com,morning,night,secondary,Yes,No,No,Yes,No
2404,Josephine,Edwards ,21,JosephineEdwards @gmail.com,night,morning,secondary,No,No,No,No,Yes
2405,Antonio,Taylor,25,AntonioTaylor@gmail.com,morning,morning,university,Yes,Yes,Yes,No,No
2406,Maria,Johnson,32,MariaJohnson@gmail.com,night,morning,secondary,No,Yes,Yes,No,Yes
2407,John,Brown,18,JohnBrown@gmail.com,night,night,university,Yes,No,Yes,No,No
2408,Maria,Bush,22,MariaBush@gmail.com,night,night,secondary,No,Yes,Yes,No,Yes
2409,Anthony,Hughes ,31,AnthonyHughes @gmail.com,night,morning,university,Yes,No,Yes,Yes,No
2410,Miguel,Walker ,21,MiguelWalker @gmail.com,night,morning,secondary,Yes,No,No,Yes,Yes
2411,Josephine,Edwards ,18,JosephineEdwards @gmail.com,night,night,secondary,Yes,Yes,Yes,Yes,No
2412,Luna,Robinson ,19,LunaRobinson @gmail.com,morning,night,university,No,No,Yes,Yes,Yes
2413,Anthony,Walker ,31,AnthonyWalker @gmail.com,night,morning,university,No,No,Yes,Yes,Yes
2414,George,Roberts ,24,GeorgeRoberts @gmail.com,night,morning,secondary,Yes,Yes,No,No,No
2415,Albert,Williams,20,AlbertWilliams@gmail.com,morning,morning,university,No,No,No,Yes,No
2416,Luna,Wright,34,LunaWright@gmail.com,night,morning,secondary,No,Yes,Yes,No,No
2417,Mario,Edwards ,23,MarioEdwards @gmail.com,morning,night,university,Yes,No,Yes,No,Yes
2418,John,Thomas ,29,JohnThomas @gmail.com,morning,night,university,No,Yes,Yes,No,Yes
2419,Anthony,Roberts ,34,AnthonyRoberts @gmail.com,night,morning,secondary,Yes,No,Yes,Yes,Yes
2420,Marie,Thomas ,28,MarieThomas @gmail.com,night,morning,university,Yes,Yes,No,No,Yes
2421,Anthony,Walker ,19,AnthonyWalker @gmail.com,night,morning,university,Yes,No,Yes,Yes,No
2422,Josephine,Bush,30,JosephineBush@gmail.com,night,night,secondary,Yes,Yes,Yes,Yes,Yes
2423,Marie,Evans ,31,MarieEvans @gmail.com,night,night,university,Yes,No,Yes,Yes,No
2424,George,Brown,20,GeorgeBrown@gmail.com,night,morning,secondary,Yes,No,No,No,Yes
2425,Antonio,Hughes ,29,AntonioHughes @gmail.com,morning,night,university,Yes,Yes,No,Yes,No
2426,Anthony,Johnson,23,AnthonyJohnson@gmail.com,night,night,secondary,Yes,No,No,No,No
2427,Maria,Johnson,22,MariaJohnson@gmail.com,morning,night,university,Yes,Yes,Yes,No,Yes
2428,Lucas,Hughes ,33,LucasHughes @gmail.com,morning,night,secondary,No,Yes,Yes,Yes,Yes
2429,Anthony,Lee ,33,AnthonyLee @gmail.com,morning,night,secondary,Yes,No,Yes,No,Yes
2430,Jorge,Williams,34,JorgeWilliams@gmail.com,night,night,university,No,No,Yes,No,No
2431,LouisaLoren,Taylor,31,LouisaLorenTaylor@gmail.com,morning,morning,secondary,Yes,No,Yes,No,Yes
2432,John,Smith,19,JohnSmith@gmail.com,morning,night,university,No,Yes,Yes,Yes,No
2433,Jorge,Smith,26,JorgeSmith@gmail.com,morning,night,university,No,Yes,No,Yes,No
2434,Jorge,Smith,20,JorgeSmith@gmail.com,night,night,university,Yes,Yes,Yes,No,No
2435,Lucas,Wright,26,LucasWright@gmail.com,night,morning,university,No,No,Yes,No,Yes
2436,Anthony,Davies ,19,AnthonyDavies @gmail.com,night,night,secondary,No,No,Yes,No,No
2437,John,Williams,23,JohnWilliams@gmail.com,morning,night,secondary,No,No,No,No,Yes
2438,Miguel,Thompson ,24,MiguelThompson @gmail.com,night,morning,secondary,No,Yes,No,No,No
2439,Marie,Smith,32,MarieSmith@gmail.com,night,night,secondary,No,Yes,No,Yes,No
2440,Mario,Brown,30,MarioBrown@gmail.com,night,morning,university,No,No,No,Yes,No
2441,Anthony,Thompson ,25,AnthonyThompson @gmail.com,morning,night,university,No,No,No,Yes,Yes
2442,Michael,Williams,21,MichaelWilliams@gmail.com,night,morning,university,Yes,No,No,No,Yes
2443,Marie,Taylor,28,MarieTaylor@gmail.com,morning,morning,university,No,No,No,No,No
2444,Luna,Evans ,28,LunaEvans @gmail.com,night,night,university,No,Yes,No,Yes,No
2445,John,Thompson ,34,JohnThompson @gmail.com,morning,morning,university,No,Yes,No,No,Yes
2446,Albert,Thompson ,19,AlbertThompson @gmail.com,night,night,university,No,No,Yes,Yes,No
2447,Nick,Roberts ,28,NickRoberts @gmail.com,night,night,secondary,Yes,No,Yes,No,No
2448,Luna,Roberts ,18,LunaRoberts @gmail.com,morning,morning,secondary,No,Yes,No,Yes,Yes
2449,Maria,Walker ,24,MariaWalker @gmail.com,night,morning,secondary,No,No,Yes,Yes,Yes
2450,Derek,Roberts ,33,DerekRoberts @gmail.com,morning,night,secondary,Yes,Yes,Yes,Yes,Yes
2451,John,Wright,25,JohnWright@gmail.com,night,night,secondary,No,No,Yes,Yes,No
2452,Marie,Bush,20,MarieBush@gmail.com,night,morning,secondary,Yes,Yes,No,No,No
2453,Michael,Williams,20,MichaelWilliams@gmail.com,morning,night,secondary,No,No,Yes,No,Yes
2454,Maria,Evans ,31,MariaEvans @gmail.com,night,night,university,No,No,Yes,No,Yes
2455,Miguel,Walker ,18,MiguelWalker @gmail.com,night,night,university,No,Yes,Yes,Yes,Yes
2456,John,Thompson ,19,JohnThompson @gmail.com,morning,night,secondary,Yes,Yes,Yes,No,Yes
2457,LouisaLoren,Edwards ,31,LouisaLorenEdwards @gmail.com,night,morning,secondary,No,No,No,No,Yes
2458,LouisaLoren,Thomas ,31,LouisaLorenThomas @gmail.com,night,morning,university,No,No,No,Yes,No
2459,Derek,Lee ,27,DerekLee @gmail.com,night,night,university,No,No,Yes,Yes,Yes
2460,Josephine,Walker ,25,JosephineWalker @gmail.com,night,night,university,No,No,No,Yes,No
2461,Josephine,Thompson ,21,JosephineThompson @gmail.com,night,morning,university,No,Yes,Yes,Yes,No
2462,Luna,Davies ,21,LunaDavies @gmail.com,morning,morning,secondary,No,No,Yes,No,Yes
2463,Miguel,Brown,25,MiguelBrown@gmail.com,night,morning,secondary,No,Yes,Yes,Yes,No
2464,Mario,Wright,21,MarioWright@gmail.com,night,night,university,No,Yes,No,Yes,Yes
2465,Michael,Smith,18,MichaelSmith@gmail.com,night,night,secondary,Yes,No,No,Yes,Yes
2466,George,Smith,30,GeorgeSmith@gmail.com,night,morning,university,No,Yes,Yes,No,No
2467,Marie,Bush,34,MarieBush@gmail.com,morning,night,university,Yes,No,No,Yes,No
2468,Miguel,Wright,29,MiguelWright@gmail.com,night,morning,university,No,Yes,Yes,No,Yes
2469,Miguel,Robinson ,26,MiguelRobinson @gmail.com,night,night,secondary,No,Yes,Yes,Yes,No
2470,Michael,Thompson ,34,MichaelThompson @gmail.com,night,night,secondary,No,Yes,No,Yes,No
2471,Mario,Thompson ,24,MarioThompson @gmail.com,night,night,university,No,No,Yes,Yes,Yes
2472,Antonio,Thompson ,30,AntonioThompson @gmail.com,night,night,secondary,Yes,No,No,No,No
2473,Miguel,Lee ,20,MiguelLee @gmail.com,morning,morning,university,Yes,Yes,Yes,No,No
2474,Albert,Hughes ,19,AlbertHughes @gmail.com,morning,night,secondary,No,No,No,No,No
2475,LouisaLoren,Smith,21,LouisaLorenSmith@gmail.com,night,morning,university,No,No,Yes,Yes,Yes
2476,Michael,Williams,19,MichaelWilliams@gmail.com,morning,night,university,Yes,Yes,No,No,Yes
2477,Derek,Williams,27,DerekWilliams@gmail.com,night,morning,university,No,Yes,Yes,No,Yes
2478,Albert,Evans ,19,AlbertEvans @gmail.com,night,night,secondary,Yes,No,No,Yes,Yes
2479,Maria,Lee ,21,MariaLee @gmail.com,morning,night,university,Yes,Yes,Yes,Yes,Yes
2480,Lucas,Taylor,24,LucasTaylor@gmail.com,morning,night,university,Yes,No,No,No,No
2481,John,Bush,23,JohnBush@gmail.com,night,morning,university,No,No,Yes,Yes,Yes
2482,Nick,Robinson ,26,NickRobinson @gmail.com,night,night,secondary,Yes,Yes,Yes,Yes,Yes
2483,Jorge,Smith,19,JorgeSmith@gmail.com,night,night,secondary,No,No,Yes,Yes,No
2484,Nick,Davies ,34,NickDavies @gmail.com,morning,night,secondary,Yes,Yes,No,No,No
2485,LouisaLoren,Thomas ,25,LouisaLorenThomas @gmail.com,morning,morning,secondary,No,Yes,Yes,Yes,Yes
2486,Josephine,Robinson ,20,JosephineRobinson @gmail.com,night,night,university,Yes,Yes,No,No,No
2487,Anthony,Smith,34,AnthonySmith@gmail.com,morning,morning,university,No,Yes,Yes,No,Yes
2488,Josephine,Thompson ,23,JosephineThompson @gmail.com,morning,morning,secondary,No,No,No,Yes,Yes
